Brand,DAY_DATE,TOTAL_RX_COUNT
MAVYRET,4/23/2018,3
MAVYRET,4/4/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/20/2018,1
MAVYRET,4/5/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/30/2018,1
MAVYRET,4/10/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/17/2018,1
MAVYRET,4/17/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/13/2018,1
MAVYRET,4/11/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/12/2018,1
MAVYRET,4/16/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/11/2018,1
MAVYRET,4/11/2018,0
MAVYRET,4/17/2018,2
MAVYRET,4/16/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/10/2018,1
MAVYRET,4/23/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/9/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/14/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/16/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/10/2018,1
MAVYRET,4/27/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/3/2018,1
MAVYRET,4/26/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/19/2018,1
MAVYRET,4/11/2018,0
MAVYRET,4/26/2018,1
MAVYRET,4/25/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/12/2018,1
MAVYRET,4/4/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/25/2018,6
MAVYRET,4/26/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/3/2018,1
MAVYRET,4/30/2018,0
MAVYRET,4/9/2018,5
MAVYRET,4/19/2018,0
MAVYRET,4/5/2018,1
MAVYRET,4/3/2018,1
MAVYRET,4/20/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/25/2018,2
MAVYRET,4/25/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/12/2018,1
MAVYRET,4/27/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/2/2018,1
MAVYRET,4/30/2018,0
MAVYRET,4/16/2018,1
MAVYRET,4/30/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/23/2018,1
MAVYRET,4/6/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/4/2018,5
MAVYRET,4/15/2018,2
MAVYRET,4/27/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/2/2018,1
MAVYRET,4/17/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/30/2018,1
MAVYRET,4/12/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/13/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/16/2018,1
MAVYRET,4/19/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/26/2018,1
MAVYRET,4/11/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/24/2018,1
MAVYRET,4/27/2018,0
MAVYRET,4/26/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/16/2018,2
MAVYRET,4/5/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/30/2018,1
MAVYRET,4/10/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/16/2018,2
MAVYRET,4/12/2018,1
MAVYRET,4/6/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/13/2018,1
MAVYRET,4/9/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/20/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/25/2018,2
MAVYRET,4/24/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/26/2018,1
MAVYRET,4/3/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/25/2018,1
MAVYRET,4/3/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/23/2018,2
MAVYRET,4/20/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/3/2018,1
MAVYRET,4/16/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/14/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/11/2018,1
MAVYRET,4/12/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/10/2018,2
MAVYRET,4/17/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/14/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/5/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/4/2018,1
MAVYRET,4/3/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/19/2018,1
MAVYRET,4/11/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/12/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/6/2018,1
MAVYRET,4/27/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/20/2018,2
MAVYRET,4/16/2018,2
MAVYRET,4/19/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/11/2018,1
MAVYRET,4/4/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/16/2018,1
MAVYRET,4/18/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/10/2018,1
MAVYRET,4/12/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/25/2018,1
MAVYRET,4/11/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/19/2018,1
MAVYRET,4/27/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/19/2018,1
MAVYRET,4/12/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/26/2018,1
MAVYRET,4/17/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/5/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/24/2018,1
MAVYRET,4/24/2018,1
MAVYRET,4/6/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/10/2018,1
MAVYRET,4/2/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/20/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/30/2018,1
MAVYRET,4/19/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/2/2018,1
MAVYRET,4/20/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/3/2018,1
MAVYRET,4/18/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/9/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/10/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/26/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/16/2018,1
MAVYRET,4/23/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/20/2018,1
MAVYRET,4/27/2018,0
MAVYRET,4/28/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/23/2018,1
MAVYRET,4/3/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/19/2018,1
MAVYRET,4/3/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/17/2018,1
MAVYRET,4/20/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/19/2018,1
MAVYRET,4/5/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/26/2018,1
MAVYRET,4/25/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/3/2018,3
MAVYRET,4/20/2018,2
MAVYRET,4/9/2018,0
MAVYRET,4/24/2018,1
MAVYRET,4/23/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/10/2018,7
MAVYRET,4/12/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/5/2018,1
MAVYRET,4/25/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/30/2018,2
MAVYRET,4/20/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/19/2018,2
MAVYRET,4/18/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/27/2018,1
MAVYRET,4/19/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/27/2018,1
MAVYRET,4/3/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/9/2018,1
MAVYRET,4/17/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/16/2018,1
MAVYRET,4/6/2018,0
MAVYRET,4/17/2018,1
MAVYRET,4/17/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/26/2018,1
MAVYRET,4/12/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/17/2018,1
MAVYRET,4/19/2018,0
MAVYRET,4/8/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/24/2018,1
MAVYRET,4/26/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/9/2018,1
MAVYRET,4/18/2018,1
MAVYRET,4/19/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/8/2018,0
MAVYRET,4/9/2018,1
MAVYRET,4/18/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/24/2018,2
MAVYRET,4/30/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/3/2018,2
MAVYRET,4/23/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/12/2018,1
MAVYRET,4/4/2018,0
MAVYRET,4/12/2018,1
MAVYRET,4/9/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/30/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/10/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/30/2018,1
MAVYRET,4/5/2018,0
MAVYRET,4/25/2018,2
MAVYRET,4/19/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/18/2018,3
MAVYRET,4/13/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/24/2018,1
MAVYRET,4/19/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/17/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/25/2018,0
MAVYRET,4/26/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/12/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/25/2018,1
MAVYRET,4/2/2018,0
MAVYRET,4/13/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/10/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/18/2018,1
MAVYRET,4/30/2018,0
MAVYRET,4/23/2018,0
MAVYRET,4/12/2018,3
MAVYRET,4/19/2018,0
MAVYRET,4/2/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/11/2018,1
MAVYRET,4/9/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/12/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/20/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/27/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/9/2018,0
MAVYRET,4/3/2018,0
MAVYRET,4/6/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/11/2018,0
MAVYRET,4/19/2018,0
MAVYRET,4/5/2018,0
MAVYRET,4/20/2018,1
MAVYRET,4/24/2018,0
MAVYRET,4/16/2018,0
MAVYRET,4/24/2018,0
MAVYRET,4/4/2018,0
MAVYRET,4/18/2018,0
MAVYRET,4/12/2018,0
